id,image_file,class_label
2378,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0033_42522.jpg,41
8181,140.Summer_Tanager/Summer_Tanager_0063_139743.jpg,139
9112,155.Warbling_Vireo/Warbling_Vireo_0007_158717.jpg,154
5896,101.White_Pelican/White_Pelican_0022_95897.jpg,100
5159,089.Hooded_Merganser/Hooded_Merganser_0057_796742.jpg,88
8303,142.Black_Tern/Black_Tern_0063_144731.jpg,141
4757,082.Ringed_Kingfisher/Ringed_Kingfisher_0057_72812.jpg,81
3079,054.Blue_Grosbeak/Blue_Grosbeak_0031_37173.jpg,53
7579,130.Tree_Sparrow/Tree_Sparrow_0032_123489.jpg,129
7300,125.Lincoln_Sparrow/Lincoln_Sparrow_0087_117444.jpg,124
6421,110.Geococcyx/Geococcyx_0028_104751.jpg,109
5852,100.Brown_Pelican/Brown_Pelican_0007_94078.jpg,99
290,006.Least_Auklet/Least_Auklet_0026_795066.jpg,5
8917,152.Blue_headed_Vireo/Blue_Headed_Vireo_0031_156056.jpg,151
11251,192.Downy_Woodpecker/Downy_Woodpecker_0062_184343.jpg,191
8123,139.Scarlet_Tanager/Scarlet_Tanager_0040_137885.jpg,138
5822,100.Brown_Pelican/Brown_Pelican_0010_94370.jpg,99
9948,170.Mourning_Warbler/Mourning_Warbler_0014_166427.jpg,169
7869,135.Bank_Swallow/Bank_Swallow_0062_129548.jpg,134
8026,137.Cliff_Swallow/Cliff_Swallow_0023_134314.jpg,136
3017,053.Western_Grebe/Western_Grebe_0092_36121.jpg,52
10159,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0071_167595.jpg,172
3471,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0014_44832.jpg,59
4519,078.Gray_Kingbird/Gray_Kingbird_0060_795021.jpg,77
10060,171.Myrtle_Warbler/Myrtle_Warbler_0037_166690.jpg,170
668,013.Bobolink/Bobolink_0094_9823.jpg,12
2469,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0016_795476.jpg,42
9214,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0040_159624.jpg,156
8670,148.Green_tailed_Towhee/Green_Tailed_Towhee_0042_154801.jpg,147
9107,155.Warbling_Vireo/Warbling_Vireo_0016_158681.jpg,154
7773,133.White_throated_Sparrow/White_Throated_Sparrow_0021_128804.jpg,132
9206,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0058_794994.jpg,156
8518,145.Elegant_Tern/Elegant_Tern_0098_151028.jpg,144
1279,023.Brandt_Cormorant/Brandt_Cormorant_0023_23254.jpg,22
5424,093.Clark_Nutcracker/Clark_Nutcracker_0073_85343.jpg,92
403,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0011_797530.jpg,7
8585,147.Least_Tern/Least_Tern_0016_153560.jpg,146
4017,070.Green_Violetear/Green_Violetear_0041_795648.jpg,69
4211,073.Blue_Jay/Blue_Jay_0102_61494.jpg,72
11356,193.Bewick_Wren/Bewick_Wren_0084_184715.jpg,192
4334,075.Green_Jay/Green_Jay_0044_66228.jpg,74
10319,176.Prairie_Warbler/Prairie_Warbler_0051_172585.jpg,175
3902,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0088_57366.jpg,67
9374,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0073_161558.jpg,159
10711,182.Yellow_Warbler/Yellow_Warbler_0021_176421.jpg,181
10495,179.Tennessee_Warbler/Tennessee_Warbler_0095_174903.jpg,178
5951,102.Western_Wood_Pewee/Western_Wood_Pewee_0028_795057.jpg,101
7146,122.Harris_Sparrow/Harris_Sparrow_0034_116439.jpg,121
2998,052.Pied_billed_Grebe/Pied_Billed_Grebe_0052_35937.jpg,51
4851,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0022_73459.jpg,82
9671,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0104_163638.jpg,164
2754,048.European_Goldfinch/European_Goldfinch_0098_33152.jpg,47
956,018.Spotted_Catbird/Spotted_Catbird_0016_796803.jpg,17
4553,079.Belted_Kingfisher/Belted_Kingfisher_0020_70922.jpg,78
6218,107.Common_Raven/Common_Raven_0066_101461.jpg,106
6805,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0071_110656.jpg,116
4548,078.Gray_Kingbird/Gray_Kingbird_0038_70118.jpg,77
431,009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg,8
2349,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0109_41720.jpg,40
2814,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0027_33743.jpg,48
10034,171.Myrtle_Warbler/Myrtle_Warbler_0015_166713.jpg,170
7427,127.Savannah_Sparrow/Savannah_Sparrow_0052_118583.jpg,126
10184,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0057_168424.jpg,172
10271,175.Pine_Warbler/Pine_Warbler_0102_171147.jpg,174
9651,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0098_164352.jpg,164
9145,156.White_eyed_Vireo/White_Eyed_Vireo_0128_158993.jpg,155
3304,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0063_39802.jpg,56
2817,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0063_33492.jpg,48
4320,075.Green_Jay/Green_Jay_0121_65564.jpg,74
11724,199.Winter_Wren/Winter_Wren_0029_190376.jpg,198
3533,061.Heermann_Gull/Heermann_Gull_0102_45904.jpg,60
4580,079.Belted_Kingfisher/Belted_Kingfisher_0024_70538.jpg,78
6124,105.Whip_poor_Will/Whip_Poor_Will_0031_100397.jpg,104
8010,137.Cliff_Swallow/Cliff_Swallow_0049_132965.jpg,136
3163,055.Evening_Grosbeak/Evening_Grosbeak_0104_37661.jpg,54
5762,099.Ovenbird/Ovenbird_0136_92859.jpg,98
11414,194.Cactus_Wren/Cactus_Wren_0097_186015.jpg,193
1624,029.American_Crow/American_Crow_0047_25397.jpg,28
8427,144.Common_Tern/Common_Tern_0079_148844.jpg,143
6435,110.Geococcyx/Geococcyx_0075_104334.jpg,109
1582,029.American_Crow/American_Crow_0117_25090.jpg,28
2819,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0047_33500.jpg,48
9091,155.Warbling_Vireo/Warbling_Vireo_0030_158488.jpg,154
10913,186.Cedar_Waxwing/Cedar_Waxwing_0118_178779.jpg,185
6822,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0062_110908.jpg,116
10814,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0029_795262.jpg,183
5770,099.Ovenbird/Ovenbird_0003_92910.jpg,98
10728,183.Northern_Waterthrush/Northern_Waterthrush_0049_177173.jpg,182
2279,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0049_796889.jpg,39
701,013.Bobolink/Bobolink_0131_9578.jpg,12
1591,029.American_Crow/American_Crow_0111_25127.jpg,28
7075,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0070_115645.jpg,120
4201,073.Blue_Jay/Blue_Jay_0095_63505.jpg,72
10053,171.Myrtle_Warbler/Myrtle_Warbler_0036_166833.jpg,170
3891,067.Anna_Hummingbird/Anna_Hummingbird_0118_55773.jpg,66
3248,056.Pine_Grosbeak/Pine_Grosbeak_0054_38953.jpg,55
4155,072.Pomarine_Jaeger/Pomarine_Jaeger_0078_795758.jpg,71
1308,024.Red_faced_Cormorant/Red_Faced_Cormorant_0065_796293.jpg,23
1488,027.Shiny_Cowbird/Shiny_Cowbird_0047_24210.jpg,26
10479,178.Swainson_Warbler/Swainson_Warbler_0004_794874.jpg,177
626,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0026_8545.jpg,11
985,018.Spotted_Catbird/Spotted_Catbird_0042_19430.jpg,17
4655,080.Green_Kingfisher/Green_Kingfisher_0063_71345.jpg,79
1146,021.Eastern_Towhee/Eastern_Towhee_0007_22172.jpg,20
3020,053.Western_Grebe/Western_Grebe_0004_36130.jpg,52
9404,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0137_161207.jpg,159
5750,099.Ovenbird/Ovenbird_0022_92702.jpg,98
2467,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0041_42719.jpg,42
1688,030.Fish_Crow/Fish_Crow_0014_26041.jpg,29
7158,123.Henslow_Sparrow/Henslow_Sparrow_0113_116801.jpg,122
1300,024.Red_faced_Cormorant/Red_Faced_Cormorant_0042_796277.jpg,23
414,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0038_797544.jpg,7
7676,131.Vesper_Sparrow/Vesper_Sparrow_0057_125649.jpg,130
3670,064.Ring_billed_Gull/Ring_Billed_Gull_0020_50204.jpg,63
9247,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0109_159883.jpg,157
9129,156.White_eyed_Vireo/White_Eyed_Vireo_0126_159341.jpg,155
3149,055.Evening_Grosbeak/Evening_Grosbeak_0115_37490.jpg,54
6985,120.Fox_Sparrow/Fox_Sparrow_0053_114780.jpg,119
2215,039.Least_Flycatcher/Least_Flycatcher_0010_30149.jpg,38
533,010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050.jpg,9
980,018.Spotted_Catbird/Spotted_Catbird_0036_19406.jpg,17
6021,103.Sayornis/Sayornis_0010_98611.jpg,102
8183,140.Summer_Tanager/Summer_Tanager_0066_140621.jpg,139
7914,135.Bank_Swallow/Bank_Swallow_0031_129507.jpg,134
2034,036.Northern_Flicker/Northern_Flicker_0138_28476.jpg,35
6725,115.Brewer_Sparrow/Brewer_Sparrow_0009_107481.jpg,114
2661,047.American_Goldfinch/American_Goldfinch_0053_32359.jpg,46
8550,146.Forsters_Tern/Forsters_Tern_0053_152175.jpg,145
2809,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0100_33985.jpg,48
11754,200.Common_Yellowthroat/Common_Yellowthroat_0006_190576.jpg,199
1067,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0032_21823.jpg,19
3397,059.California_Gull/California_Gull_0046_41209.jpg,58
8732,149.Brown_Thrasher/Brown_Thrasher_0093_155309.jpg,148
1263,023.Brandt_Cormorant/Brandt_Cormorant_0045_22916.jpg,22
535,010.Red_winged_Blackbird/Red_Winged_Blackbird_0085_5846.jpg,9
6026,103.Sayornis/Sayornis_0056_99553.jpg,102
587,011.Rusty_Blackbird/Rusty_Blackbird_0107_6839.jpg,10
11181,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0037_794733.jpg,189
2684,047.American_Goldfinch/American_Goldfinch_0045_31974.jpg,46
10208,174.Palm_Warbler/Palm_Warbler_0028_169670.jpg,173
2255,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0076_30555.jpg,39
3694,064.Ring_billed_Gull/Ring_Billed_Gull_0131_51370.jpg,63
11511,196.House_Wren/House_Wren_0134_188077.jpg,195
10451,178.Swainson_Warbler/Swainson_Warbler_0043_794865.jpg,177
3332,058.Pigeon_Guillemot/Pigeon_Guillemot_0068_40039.jpg,57
3890,067.Anna_Hummingbird/Anna_Hummingbird_0050_56794.jpg,66
2504,044.Frigatebird/Frigatebird_0107_42773.jpg,43
6288,108.White_necked_Raven/White_Necked_Raven_0055_797352.jpg,107
11013,188.Pileated_Woodpecker/Pileated_Woodpecker_0125_179971.jpg,187
1051,019.Gray_Catbird/Gray_Catbird_0027_20968.jpg,18
8868,151.Black_capped_Vireo/Black_Capped_Vireo_0030_155861.jpg,150
1549,028.Brown_Creeper/Brown_Creeper_0049_24911.jpg,27
1752,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0061_795327.jpg,30
631,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0062_8310.jpg,11
8301,142.Black_Tern/Black_Tern_0103_143956.jpg,141
959,018.Spotted_Catbird/Spotted_Catbird_0031_796806.jpg,17
5281,091.Mockingbird/Mockingbird_0077_81470.jpg,90
2955,052.Pied_billed_Grebe/Pied_Billed_Grebe_0115_35362.jpg,51
8085,138.Tree_Swallow/Tree_Swallow_0108_135068.jpg,137
5351,092.Nighthawk/Nighthawk_0014_82624.jpg,91
8663,148.Green_tailed_Towhee/Green_Tailed_Towhee_0076_154999.jpg,147
10003,170.Mourning_Warbler/Mourning_Warbler_0011_795380.jpg,169
10114,172.Nashville_Warbler/Nashville_Warbler_0028_167065.jpg,171
181,004.Groove_billed_Ani/Groove_Billed_Ani_0033_1494.jpg,3
7082,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0072_115663.jpg,120
2334,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0008_41670.jpg,40
7474,128.Seaside_Sparrow/Seaside_Sparrow_0002_796536.jpg,127
9804,167.Hooded_Warbler/Hooded_Warbler_0121_164639.jpg,166
2665,047.American_Goldfinch/American_Goldfinch_0135_32107.jpg,46
7301,125.Lincoln_Sparrow/Lincoln_Sparrow_0038_117461.jpg,124
2629,046.Gadwall/Gadwall_0084_31135.jpg,45
2087,037.Acadian_Flycatcher/Acadian_Flycatcher_0017_795598.jpg,36
11546,196.House_Wren/House_Wren_0129_187376.jpg,195
9612,164.Cerulean_Warbler/Cerulean_Warbler_0045_797217.jpg,163
10980,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0013_179833.jpg,186
3510,061.Heermann_Gull/Heermann_Gull_0035_45754.jpg,60
6916,119.Field_Sparrow/Field_Sparrow_0025_113683.jpg,118
5129,088.Western_Meadowlark/Western_Meadowlark_0081_77798.jpg,87
986,018.Spotted_Catbird/Spotted_Catbird_0010_19436.jpg,17
9780,167.Hooded_Warbler/Hooded_Warbler_0129_90165.jpg,166
5342,092.Nighthawk/Nighthawk_0073_83540.jpg,91
6335,109.American_Redstart/American_Redstart_0077_104042.jpg,108
9197,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0029_794985.jpg,156
10347,176.Prairie_Warbler/Prairie_Warbler_0053_173290.jpg,175
10403,177.Prothonotary_Warbler/Prothonotary_Warbler_0096_174372.jpg,176
11403,194.Cactus_Wren/Cactus_Wren_0033_186014.jpg,193
8265,141.Artic_Tern/Artic_Tern_0111_143101.jpg,140
4844,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0120_73439.jpg,82
5793,099.Ovenbird/Ovenbird_0077_92590.jpg,98
9757,166.Golden_winged_Warbler/Golden_Winged_Warbler_0016_794841.jpg,165
11019,188.Pileated_Woodpecker/Pileated_Woodpecker_0105_180246.jpg,187
11096,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0028_181830.jpg,188
2623,046.Gadwall/Gadwall_0066_31557.jpg,45
6388,110.Geococcyx/Geococcyx_0107_104534.jpg,109
9719,166.Golden_winged_Warbler/Golden_Winged_Warbler_0069_164456.jpg,165
3217,056.Pine_Grosbeak/Pine_Grosbeak_0111_38741.jpg,55
5609,096.Hooded_Oriole/Hooded_Oriole_0079_89978.jpg,95
7711,132.White_crowned_Sparrow/White_Crowned_Sparrow_0094_128627.jpg,131
7657,131.Vesper_Sparrow/Vesper_Sparrow_0046_125575.jpg,130
7364,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0018_118011.jpg,125
136,003.Sooty_Albatross/Sooty_Albatross_0032_1149.jpg,2
9694,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0097_163750.jpg,164
7969,136.Barn_Swallow/Barn_Swallow_0042_132043.jpg,135
9035,154.Red_eyed_Vireo/Red_Eyed_Vireo_0006_157025.jpg,153
3787,066.Western_Gull/Western_Gull_0131_53349.jpg,65
3949,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0055_57781.jpg,67
4490,077.Tropical_Kingbird/Tropical_Kingbird_0018_69619.jpg,76
9024,154.Red_eyed_Vireo/Red_Eyed_Vireo_0056_156968.jpg,153
11116,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0110_181188.jpg,188
1731,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0074_795286.jpg,30
3286,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0080_39734.jpg,56
7143,122.Harris_Sparrow/Harris_Sparrow_0027_116687.jpg,121
11590,197.Marsh_Wren/Marsh_Wren_0044_188270.jpg,196
5044,087.Mallard/Mallard_0052_76946.jpg,86
7677,131.Vesper_Sparrow/Vesper_Sparrow_0018_125651.jpg,130
4360,075.Green_Jay/Green_Jay_0040_65863.jpg,74
3695,064.Ring_billed_Gull/Ring_Billed_Gull_0101_51375.jpg,63
2022,036.Northern_Flicker/Northern_Flicker_0054_28913.jpg,35
4951,085.Horned_Lark/Horned_Lark_0088_74590.jpg,84
4494,078.Gray_Kingbird/Gray_Kingbird_0025_70152.jpg,77
3106,054.Blue_Grosbeak/Blue_Grosbeak_0004_14988.jpg,53
7328,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0068_796930.jpg,125
10149,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0103_168566.jpg,172
5018,086.Pacific_Loon/Pacific_Loon_0023_75476.jpg,85
8368,143.Caspian_Tern/Caspian_Tern_0049_145755.jpg,142
10531,179.Tennessee_Warbler/Tennessee_Warbler_0022_174799.jpg,178
5484,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0047_85819.jpg,93
612,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0057_8236.jpg,11
5988,103.Sayornis/Sayornis_0127_98865.jpg,102
5378,092.Nighthawk/Nighthawk_0057_82640.jpg,91
7077,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0017_115908.jpg,120
3819,066.Western_Gull/Western_Gull_0094_55156.jpg,65
7308,125.Lincoln_Sparrow/Lincoln_Sparrow_0063_117509.jpg,124
8572,146.Forsters_Tern/Forsters_Tern_0035_151757.jpg,145
1657,030.Fish_Crow/Fish_Crow_0005_25912.jpg,29
9700,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0107_164040.jpg,164
7827,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0043_129358.jpg,133
4257,074.Florida_Jay/Florida_Jay_0037_64515.jpg,73
5452,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0054_86551.jpg,93
5981,103.Sayornis/Sayornis_0106_98841.jpg,102
4103,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0038_797077.jpg,70
7371,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0014_796906.jpg,125
11363,193.Bewick_Wren/Bewick_Wren_0124_184771.jpg,192
10005,170.Mourning_Warbler/Mourning_Warbler_0034_795384.jpg,169
9040,154.Red_eyed_Vireo/Red_Eyed_Vireo_0045_157252.jpg,153
11185,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0058_794739.jpg,189
3240,056.Pine_Grosbeak/Pine_Grosbeak_0033_38945.jpg,55
486,010.Red_winged_Blackbird/Red_Winged_Blackbird_0054_4625.jpg,9
2591,046.Gadwall/Gadwall_0001_31235.jpg,45
5857,100.Brown_Pelican/Brown_Pelican_0011_94683.jpg,99
6455,111.Loggerhead_Shrike/Loggerhead_Shrike_0073_106097.jpg,110
4933,085.Horned_Lark/Horned_Lark_0076_73931.jpg,84
3070,054.Blue_Grosbeak/Blue_Grosbeak_0066_36632.jpg,53
9224,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0046_159668.jpg,156
11703,199.Winter_Wren/Winter_Wren_0087_190135.jpg,198
9609,164.Cerulean_Warbler/Cerulean_Warbler_0047_797211.jpg,163
9335,159.Black_and_white_Warbler/Black_And_White_Warbler_0065_160111.jpg,158
717,013.Bobolink/Bobolink_0020_9194.jpg,12
9164,156.White_eyed_Vireo/White_Eyed_Vireo_0032_159145.jpg,155
2121,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0050_29786.jpg,37
2053,037.Acadian_Flycatcher/Acadian_Flycatcher_0066_29190.jpg,36
1749,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0057_795323.jpg,30
9202,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0080_794990.jpg,156
8129,139.Scarlet_Tanager/Scarlet_Tanager_0083_138500.jpg,138
6381,109.American_Redstart/American_Redstart_0031_102890.jpg,108
9357,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0121_161418.jpg,159
591,011.Rusty_Blackbird/Rusty_Blackbird_0009_6853.jpg,10
6876,118.House_Sparrow/House_Sparrow_0067_112913.jpg,117
9867,168.Kentucky_Warbler/Kentucky_Warbler_0040_795868.jpg,167
3473,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0091_44848.jpg,59
6864,118.House_Sparrow/House_Sparrow_0073_112745.jpg,117
6732,116.Chipping_Sparrow/Chipping_Sparrow_0033_109069.jpg,115
8240,141.Artic_Tern/Artic_Tern_0080_140889.jpg,140
1228,022.Chuck_will_Widow/Chuck_Will_Widow_0049_22747.jpg,21
7549,129.Song_Sparrow/Song_Sparrow_0055_121158.jpg,128
4028,070.Green_Violetear/Green_Violetear_0079_795685.jpg,69
7116,122.Harris_Sparrow/Harris_Sparrow_0053_116595.jpg,121
5397,093.Clark_Nutcracker/Clark_Nutcracker_0071_85125.jpg,92
8064,138.Tree_Swallow/Tree_Swallow_0049_134740.jpg,137
2251,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0005_30734.jpg,39
652,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0056_8455.jpg,11
5864,100.Brown_Pelican/Brown_Pelican_0056_95229.jpg,99
4060,070.Green_Violetear/Green_Violetear_0043_60813.jpg,69
2350,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0005_41727.jpg,40
2176,039.Least_Flycatcher/Least_Flycatcher_0024_30230.jpg,38
1221,022.Chuck_will_Widow/Chuck_Will_Widow_0048_796995.jpg,21
736,014.Indigo_Bunting/Indigo_Bunting_0059_11596.jpg,13
11347,193.Bewick_Wren/Bewick_Wren_0010_185142.jpg,192
6686,115.Brewer_Sparrow/Brewer_Sparrow_0051_796710.jpg,114
7936,136.Barn_Swallow/Barn_Swallow_0094_132154.jpg,135
2385,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0002_42390.jpg,41
867,016.Painted_Bunting/Painted_Bunting_0076_16765.jpg,15
1060,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0106_22032.jpg,19
6675,115.Brewer_Sparrow/Brewer_Sparrow_0046_796696.jpg,114
11652,198.Rock_Wren/Rock_Wren_0063_189121.jpg,197
7824,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0010_129352.jpg,133
6990,120.Fox_Sparrow/Fox_Sparrow_0039_114816.jpg,119
8842,151.Black_capped_Vireo/Black_Capped_Vireo_0002_797466.jpg,150
8031,137.Cliff_Swallow/Cliff_Swallow_0058_133060.jpg,136
3381,059.California_Gull/California_Gull_0052_41047.jpg,58
8121,139.Scarlet_Tanager/Scarlet_Tanager_0060_138384.jpg,138
9827,167.Hooded_Warbler/Hooded_Warbler_0087_164833.jpg,166
1770,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0039_26348.jpg,31
3850,067.Anna_Hummingbird/Anna_Hummingbird_0069_56933.jpg,66
5583,096.Hooded_Oriole/Hooded_Oriole_0126_90319.jpg,95
5919,102.Western_Wood_Pewee/Western_Wood_Pewee_0021_98101.jpg,101
3544,061.Heermann_Gull/Heermann_Gull_0024_45486.jpg,60
10461,178.Swainson_Warbler/Swainson_Warbler_0037_174691.jpg,177
3103,054.Blue_Grosbeak/Blue_Grosbeak_0045_36672.jpg,53
2241,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0002_30776.jpg,39
11748,200.Common_Yellowthroat/Common_Yellowthroat_0035_190567.jpg,199
8048,138.Tree_Swallow/Tree_Swallow_0076_137232.jpg,137
11429,194.Cactus_Wren/Cactus_Wren_0123_186068.jpg,193
5465,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0094_86156.jpg,93
9956,170.Mourning_Warbler/Mourning_Warbler_0049_166469.jpg,169
2426,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0023_795478.jpg,42
2177,039.Least_Flycatcher/Least_Flycatcher_0096_30233.jpg,38
1087,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0039_21654.jpg,19
8001,137.Cliff_Swallow/Cliff_Swallow_0005_133696.jpg,136
2568,045.Northern_Fulmar/Northern_Fulmar_0047_43698.jpg,44
9815,167.Hooded_Warbler/Hooded_Warbler_0134_164708.jpg,166
128,003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,2
9511,162.Canada_Warbler/Canada_Warbler_0019_162409.jpg,161
595,011.Rusty_Blackbird/Rusty_Blackbird_0033_6879.jpg,10
9332,159.Black_and_white_Warbler/Black_And_White_Warbler_0035_160102.jpg,158
3164,055.Evening_Grosbeak/Evening_Grosbeak_0069_37684.jpg,54
9829,167.Hooded_Warbler/Hooded_Warbler_0085_164846.jpg,166
1344,025.Pelagic_Cormorant/Pelagic_Cormorant_0083_23557.jpg,24
