id,image_file,class_label
1849,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0084_26761.jpg,32
9317,159.Black_and_white_Warbler/Black_And_White_Warbler_0022_160512.jpg,158
7818,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0017_129337.jpg,133
3139,055.Evening_Grosbeak/Evening_Grosbeak_0044_37938.jpg,54
828,015.Lazuli_Bunting/Lazuli_Bunting_0055_15043.jpg,14
10978,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0010_179874.jpg,186
6668,114.Black_throated_Sparrow/Black_Throated_Sparrow_0078_107298.jpg,113
5204,089.Hooded_Merganser/Hooded_Merganser_0093_79075.jpg,88
6021,103.Sayornis/Sayornis_0010_98611.jpg,102
9677,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0063_163927.jpg,164
6488,111.Loggerhead_Shrike/Loggerhead_Shrike_0117_104838.jpg,110
1280,023.Brandt_Cormorant/Brandt_Cormorant_0035_23000.jpg,22
8194,140.Summer_Tanager/Summer_Tanager_0095_139882.jpg,139
6995,120.Fox_Sparrow/Fox_Sparrow_0035_114866.jpg,119
633,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0089_8326.jpg,11
5618,096.Hooded_Oriole/Hooded_Oriole_0118_90049.jpg,95
3964,069.Rufous_Hummingbird/Rufous_Hummingbird_0055_59935.jpg,68
10486,179.Tennessee_Warbler/Tennessee_Warbler_0034_174854.jpg,178
6439,110.Geococcyx/Geococcyx_0095_104358.jpg,109
635,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0077_8332.jpg,11
6335,109.American_Redstart/American_Redstart_0077_104042.jpg,108
4352,075.Green_Jay/Green_Jay_0102_65813.jpg,74
1037,019.Gray_Catbird/Gray_Catbird_0094_21303.jpg,18
1833,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0034_26694.jpg,32
3567,062.Herring_Gull/Herring_Gull_0024_48309.jpg,61
5040,087.Mallard/Mallard_0069_76926.jpg,86
4509,078.Gray_Kingbird/Gray_Kingbird_0018_70241.jpg,77
970,018.Spotted_Catbird/Spotted_Catbird_0025_796819.jpg,17
985,018.Spotted_Catbird/Spotted_Catbird_0042_19430.jpg,17
2471,044.Frigatebird/Frigatebird_0057_43016.jpg,43
2545,045.Northern_Fulmar/Northern_Fulmar_0058_44114.jpg,44
10890,185.Bohemian_Waxwing/Bohemian_Waxwing_0030_177635.jpg,184
8813,150.Sage_Thrasher/Sage_Thrasher_0043_155574.jpg,149
5879,101.White_Pelican/White_Pelican_0037_95570.jpg,100
8384,143.Caspian_Tern/Caspian_Tern_0006_145594.jpg,142
6440,110.Geococcyx/Geococcyx_0096_104369.jpg,109
10632,181.Worm_eating_Warbler/Worm_Eating_Warbler_0004_795550.jpg,180
11021,188.Pileated_Woodpecker/Pileated_Woodpecker_0025_180253.jpg,187
7221,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0045_795162.jpg,123
8774,150.Sage_Thrasher/Sage_Thrasher_0031_796455.jpg,149
10894,185.Bohemian_Waxwing/Bohemian_Waxwing_0006_796651.jpg,184
3634,063.Ivory_Gull/Ivory_Gull_0036_49754.jpg,62
4347,075.Green_Jay/Green_Jay_0015_65796.jpg,74
8208,140.Summer_Tanager/Summer_Tanager_0046_139802.jpg,139
6455,111.Loggerhead_Shrike/Loggerhead_Shrike_0073_106097.jpg,110
928,017.Cardinal/Cardinal_0053_17541.jpg,16
2217,039.Least_Flycatcher/Least_Flycatcher_0082_30132.jpg,38
3293,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0114_39770.jpg,56
2629,046.Gadwall/Gadwall_0084_31135.jpg,45
10636,181.Worm_eating_Warbler/Worm_Eating_Warbler_0055_795555.jpg,180
7001,120.Fox_Sparrow/Fox_Sparrow_0113_114389.jpg,119
9841,168.Kentucky_Warbler/Kentucky_Warbler_0055_165426.jpg,167
1314,024.Red_faced_Cormorant/Red_Faced_Cormorant_0037_796305.jpg,23
9144,156.White_eyed_Vireo/White_Eyed_Vireo_0012_159495.jpg,155
1680,030.Fish_Crow/Fish_Crow_0070_25504.jpg,29
8484,145.Elegant_Tern/Elegant_Tern_0047_150626.jpg,144
8377,143.Caspian_Tern/Caspian_Tern_0045_145554.jpg,142
7941,136.Barn_Swallow/Barn_Swallow_0047_130016.jpg,135
7002,120.Fox_Sparrow/Fox_Sparrow_0104_114908.jpg,119
5157,089.Hooded_Merganser/Hooded_Merganser_0014_796739.jpg,88
9946,169.Magnolia_Warbler/Magnolia_Warbler_0123_166389.jpg,168
294,006.Least_Auklet/Least_Auklet_0008_795071.jpg,5
399,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520.jpg,7
3467,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0086_44268.jpg,59
6181,106.Horned_Puffin/Horned_Puffin_0004_100733.jpg,105
2620,046.Gadwall/Gadwall_0029_31637.jpg,45
1922,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0012_27062.jpg,33
9831,168.Kentucky_Warbler/Kentucky_Warbler_0059_795905.jpg,167
2939,051.Horned_Grebe/Horned_Grebe_0070_34514.jpg,50
1552,028.Brown_Creeper/Brown_Creeper_0058_24933.jpg,27
2026,036.Northern_Flicker/Northern_Flicker_0095_28938.jpg,35
5878,101.White_Pelican/White_Pelican_0042_97250.jpg,100
2682,047.American_Goldfinch/American_Goldfinch_0126_32480.jpg,46
8635,147.Least_Tern/Least_Tern_0052_154021.jpg,146
2136,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0067_29384.jpg,37
6120,105.Whip_poor_Will/Whip_Poor_Will_0043_796442.jpg,104
3274,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0042_39158.jpg,56
6560,112.Great_Grey_Shrike/Great_Grey_Shrike_0008_797053.jpg,111
6022,103.Sayornis/Sayornis_0133_99129.jpg,102
269,005.Crested_Auklet/Crested_Auklet_0066_785251.jpg,4
4923,085.Horned_Lark/Horned_Lark_0133_73882.jpg,84
8218,140.Summer_Tanager/Summer_Tanager_0056_139211.jpg,139
495,010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg,9
1878,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0026_27160.jpg,33
6922,119.Field_Sparrow/Field_Sparrow_0127_114087.jpg,118
741,014.Indigo_Bunting/Indigo_Bunting_0018_11883.jpg,13
5635,097.Orchard_Oriole/Orchard_Oriole_0080_91417.jpg,96
10083,172.Nashville_Warbler/Nashville_Warbler_0129_167053.jpg,171
6792,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0056_110848.jpg,116
8,001.Black_footed_Albatross/Black_Footed_Albatross_0051_796103.jpg,0
642,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0038_8689.jpg,11
6854,118.House_Sparrow/House_Sparrow_0121_113182.jpg,117
4236,073.Blue_Jay/Blue_Jay_0010_61939.jpg,72
2970,052.Pied_billed_Grebe/Pied_Billed_Grebe_0072_35939.jpg,51
6817,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0081_110682.jpg,116
9080,155.Warbling_Vireo/Warbling_Vireo_0132_158420.jpg,154
10019,171.Myrtle_Warbler/Myrtle_Warbler_0025_166704.jpg,170
10564,180.Wilson_Warbler/Wilson_Warbler_0033_175259.jpg,179
10076,172.Nashville_Warbler/Nashville_Warbler_0050_167475.jpg,171
194,004.Groove_billed_Ani/Groove_Billed_Ani_0036_1604.jpg,3
8295,142.Black_Tern/Black_Tern_0019_144680.jpg,141
611,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0086_8487.jpg,11
11601,197.Marsh_Wren/Marsh_Wren_0018_188363.jpg,196
10800,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0049_795244.jpg,183
833,015.Lazuli_Bunting/Lazuli_Bunting_0014_14824.jpg,14
5721,098.Scott_Oriole/Scott_Oriole_0077_795831.jpg,97
10467,178.Swainson_Warbler/Swainson_Warbler_0040_794860.jpg,177
5828,100.Brown_Pelican/Brown_Pelican_0068_94430.jpg,99
4838,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0036_73403.jpg,82
7164,123.Henslow_Sparrow/Henslow_Sparrow_0018_116834.jpg,122
73,002.Laysan_Albatross/Laysan_Albatross_0061_563.jpg,1
8129,139.Scarlet_Tanager/Scarlet_Tanager_0083_138500.jpg,138
3070,054.Blue_Grosbeak/Blue_Grosbeak_0066_36632.jpg,53
3250,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0029_39434.jpg,56
64,002.Laysan_Albatross/Laysan_Albatross_0044_784.jpg,1
10692,182.Yellow_Warbler/Yellow_Warbler_0043_176247.jpg,181
4629,080.Green_Kingfisher/Green_Kingfisher_0067_71093.jpg,79
11289,192.Downy_Woodpecker/Downy_Woodpecker_0040_184061.jpg,191
9748,166.Golden_winged_Warbler/Golden_Winged_Warbler_0068_794825.jpg,165
11726,199.Winter_Wren/Winter_Wren_0077_190366.jpg,198
2408,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0050_42479.jpg,41
2994,052.Pied_billed_Grebe/Pied_Billed_Grebe_0058_35503.jpg,51
11350,193.Bewick_Wren/Bewick_Wren_0083_185190.jpg,192
7835,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0042_129385.jpg,133
4406,076.Dark_eyed_Junco/Dark_Eyed_Junco_0130_67867.jpg,75
2343,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0126_41905.jpg,40
4103,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0038_797077.jpg,70
3266,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0077_39613.jpg,56
8786,150.Sage_Thrasher/Sage_Thrasher_0079_155718.jpg,149
3238,056.Pine_Grosbeak/Pine_Grosbeak_0019_38845.jpg,55
341,007.Parakeet_Auklet/Parakeet_Auklet_0043_795948.jpg,6
865,016.Painted_Bunting/Painted_Bunting_0093_15212.jpg,15
6962,119.Field_Sparrow/Field_Sparrow_0034_113364.jpg,118
3180,055.Evening_Grosbeak/Evening_Grosbeak_0130_37813.jpg,54
2416,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0064_795466.jpg,42
6651,114.Black_throated_Sparrow/Black_Throated_Sparrow_0026_107198.jpg,113
393,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg,7
9345,159.Black_and_white_Warbler/Black_And_White_Warbler_0046_160202.jpg,158
792,015.Lazuli_Bunting/Lazuli_Bunting_0041_15152.jpg,14
10983,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0015_179827.jpg,186
1357,025.Pelagic_Cormorant/Pelagic_Cormorant_0017_23875.jpg,24
4223,073.Blue_Jay/Blue_Jay_0051_63339.jpg,72
428,009.Brewer_Blackbird/Brewer_Blackbird_0082_2593.jpg,8
4031,070.Green_Violetear/Green_Violetear_0077_795696.jpg,69
6031,103.Sayornis/Sayornis_0020_98727.jpg,102
2359,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0042_42266.jpg,41
11426,194.Cactus_Wren/Cactus_Wren_0016_185582.jpg,193
11363,193.Bewick_Wren/Bewick_Wren_0124_184771.jpg,192
11134,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0007_794755.jpg,189
364,007.Parakeet_Auklet/Parakeet_Auklet_0048_795980.jpg,6
9710,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0126_164090.jpg,164
2061,037.Acadian_Flycatcher/Acadian_Flycatcher_0009_29155.jpg,36
780,015.Lazuli_Bunting/Lazuli_Bunting_0073_14594.jpg,14
5560,095.Baltimore_Oriole/Baltimore_Oriole_0064_89554.jpg,94
5174,089.Hooded_Merganser/Hooded_Merganser_0090_796774.jpg,88
7363,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0056_117974.jpg,125
1920,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0010_27039.jpg,33
9281,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0097_159974.jpg,157
1165,021.Eastern_Towhee/Eastern_Towhee_0082_22330.jpg,20
40,001.Black_footed_Albatross/Black_Footed_Albatross_0071_796113.jpg,0
950,017.Cardinal/Cardinal_0060_17139.jpg,16
9603,164.Cerulean_Warbler/Cerulean_Warbler_0077_797202.jpg,163
69,002.Laysan_Albatross/Laysan_Albatross_0081_800.jpg,1
10723,183.Northern_Waterthrush/Northern_Waterthrush_0103_177162.jpg,182
5517,095.Baltimore_Oriole/Baltimore_Oriole_0106_89680.jpg,94
1778,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0044_26393.jpg,31
1051,019.Gray_Catbird/Gray_Catbird_0027_20968.jpg,18
9328,159.Black_and_white_Warbler/Black_And_White_Warbler_0102_160073.jpg,158
5514,095.Baltimore_Oriole/Baltimore_Oriole_0133_87602.jpg,94
8114,139.Scarlet_Tanager/Scarlet_Tanager_0089_138281.jpg,138
994,018.Spotted_Catbird/Spotted_Catbird_0027_796796.jpg,17
11036,188.Pileated_Woodpecker/Pileated_Woodpecker_0004_180307.jpg,187
2890,051.Horned_Grebe/Horned_Grebe_0017_35073.jpg,50
5360,092.Nighthawk/Nighthawk_0055_83352.jpg,91
9784,167.Hooded_Warbler/Hooded_Warbler_0070_164930.jpg,166
2137,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0006_29362.jpg,37
3558,062.Herring_Gull/Herring_Gull_0141_47184.jpg,61
8231,141.Artic_Tern/Artic_Tern_0056_141858.jpg,140
3700,064.Ring_billed_Gull/Ring_Billed_Gull_0098_51410.jpg,63
5374,092.Nighthawk/Nighthawk_0030_795338.jpg,91
8101,138.Tree_Swallow/Tree_Swallow_0069_135148.jpg,137
11306,192.Downy_Woodpecker/Downy_Woodpecker_0102_184263.jpg,191
452,009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg,8
1360,025.Pelagic_Cormorant/Pelagic_Cormorant_0085_23821.jpg,24
317,006.Least_Auklet/Least_Auklet_0029_795122.jpg,5
678,013.Bobolink/Bobolink_0065_9375.jpg,12
1672,030.Fish_Crow/Fish_Crow_0076_25971.jpg,29
2025,036.Northern_Flicker/Northern_Flicker_0139_28419.jpg,35
1714,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0096_26204.jpg,30
10523,179.Tennessee_Warbler/Tennessee_Warbler_0033_174772.jpg,178
1447,026.Bronzed_Cowbird/Bronzed_Cowbird_0090_24179.jpg,25
11146,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0015_182459.jpg,189
895,016.Painted_Bunting/Painted_Bunting_0002_16887.jpg,15
8662,148.Green_tailed_Towhee/Green_Tailed_Towhee_0024_154855.jpg,147
9812,167.Hooded_Warbler/Hooded_Warbler_0062_165199.jpg,166
6591,113.Baird_Sparrow/Baird_Sparrow_0010_794575.jpg,112
11619,198.Rock_Wren/Rock_Wren_0022_188958.jpg,197
7708,132.White_crowned_Sparrow/White_Crowned_Sparrow_0010_127651.jpg,131
2460,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0068_42701.jpg,42
1863,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0038_26912.jpg,32
6878,118.House_Sparrow/House_Sparrow_0030_111387.jpg,117
10368,177.Prothonotary_Warbler/Prothonotary_Warbler_0112_174594.jpg,176
5612,096.Hooded_Oriole/Hooded_Oriole_0111_89988.jpg,95
9477,162.Canada_Warbler/Canada_Warbler_0021_162325.jpg,161
1229,022.Chuck_will_Widow/Chuck_Will_Widow_0050_22750.jpg,21
10901,185.Bohemian_Waxwing/Bohemian_Waxwing_0114_177621.jpg,184
7554,129.Song_Sparrow/Song_Sparrow_0077_121196.jpg,128
6214,107.Common_Raven/Common_Raven_0028_102452.jpg,106
5432,093.Clark_Nutcracker/Clark_Nutcracker_0066_85390.jpg,92
4845,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0018_71137.jpg,82
5008,086.Pacific_Loon/Pacific_Loon_0046_75439.jpg,85
7157,123.Henslow_Sparrow/Henslow_Sparrow_0042_796595.jpg,122
5121,088.Western_Meadowlark/Western_Meadowlark_0013_77712.jpg,87
7207,123.Henslow_Sparrow/Henslow_Sparrow_0087_116942.jpg,122
2842,050.Eared_Grebe/Eared_Grebe_0079_34342.jpg,49
1042,019.Gray_Catbird/Gray_Catbird_0042_20546.jpg,18
2155,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0063_29507.jpg,37
2651,047.American_Goldfinch/American_Goldfinch_0017_32272.jpg,46
2821,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0097_33759.jpg,48
1198,022.Chuck_will_Widow/Chuck_Will_Widow_0057_796970.jpg,21
5900,101.White_Pelican/White_Pelican_0075_96422.jpg,100
8016,137.Cliff_Swallow/Cliff_Swallow_0092_132971.jpg,136
10855,185.Bohemian_Waxwing/Bohemian_Waxwing_0009_177972.jpg,184
4401,076.Dark_eyed_Junco/Dark_Eyed_Junco_0061_66858.jpg,75
4370,075.Green_Jay/Green_Jay_0066_65902.jpg,74
116,002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg,1
5123,088.Western_Meadowlark/Western_Meadowlark_0097_78239.jpg,87
5678,097.Orchard_Oriole/Orchard_Oriole_0044_91360.jpg,96
8147,139.Scarlet_Tanager/Scarlet_Tanager_0079_138669.jpg,138
11188,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0055_182520.jpg,189
959,018.Spotted_Catbird/Spotted_Catbird_0031_796806.jpg,17
8110,139.Scarlet_Tanager/Scarlet_Tanager_0113_138262.jpg,138
6623,114.Black_throated_Sparrow/Black_Throated_Sparrow_0033_107042.jpg,113
2811,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0017_33480.jpg,48
8510,145.Elegant_Tern/Elegant_Tern_0050_150521.jpg,144
6647,114.Black_throated_Sparrow/Black_Throated_Sparrow_0035_107185.jpg,113
74,002.Laysan_Albatross/Laysan_Albatross_0085_564.jpg,1
864,016.Painted_Bunting/Painted_Bunting_0071_15209.jpg,15
5030,087.Mallard/Mallard_0025_76465.jpg,86
7142,122.Harris_Sparrow/Harris_Sparrow_0046_116425.jpg,121
6848,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0005_110911.jpg,116
243,005.Crested_Auklet/Crested_Auklet_0010_794907.jpg,4
8716,149.Brown_Thrasher/Brown_Thrasher_0045_155182.jpg,148
1073,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0026_21845.jpg,19
3693,064.Ring_billed_Gull/Ring_Billed_Gull_0117_51363.jpg,63
9622,164.Cerulean_Warbler/Cerulean_Warbler_0080_163399.jpg,163
8689,148.Green_tailed_Towhee/Green_Tailed_Towhee_0001_797412.jpg,147
3308,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0024_39398.jpg,56
5486,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0065_85829.jpg,93
9966,170.Mourning_Warbler/Mourning_Warbler_0029_166530.jpg,169
5235,090.Red_breasted_Merganser/Red_Breasted_Merganser_0016_79476.jpg,89
2517,044.Frigatebird/Frigatebird_0006_43381.jpg,43
1456,026.Bronzed_Cowbird/Bronzed_Cowbird_0014_24030.jpg,25
9293,159.Black_and_white_Warbler/Black_And_White_Warbler_0048_160287.jpg,158
1056,019.Gray_Catbird/Gray_Catbird_0129_20987.jpg,18
9022,154.Red_eyed_Vireo/Red_Eyed_Vireo_0058_156965.jpg,153
8614,147.Least_Tern/Least_Tern_0012_153871.jpg,146
4938,085.Horned_Lark/Horned_Lark_0079_73958.jpg,84
4302,074.Florida_Jay/Florida_Jay_0079_64713.jpg,73
1083,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0071_22129.jpg,19
5922,102.Western_Wood_Pewee/Western_Wood_Pewee_0046_98113.jpg,101
3260,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0084_39053.jpg,56
4920,085.Horned_Lark/Horned_Lark_0013_74374.jpg,84
2440,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0010_795498.jpg,42
2889,050.Eared_Grebe/Eared_Grebe_0025_34344.jpg,49
3164,055.Evening_Grosbeak/Evening_Grosbeak_0069_37684.jpg,54
8847,151.Black_capped_Vireo/Black_Capped_Vireo_0035_797471.jpg,150
9801,167.Hooded_Warbler/Hooded_Warbler_0053_164631.jpg,166
8067,138.Tree_Swallow/Tree_Swallow_0002_136792.jpg,137
11423,194.Cactus_Wren/Cactus_Wren_0098_185637.jpg,193
4954,085.Horned_Lark/Horned_Lark_0069_74093.jpg,84
3765,065.Slaty_backed_Gull/Slaty_Backed_Gull_0060_796052.jpg,64
5246,090.Red_breasted_Merganser/Red_Breasted_Merganser_0032_79280.jpg,89
9234,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0099_159753.jpg,157
2563,045.Northern_Fulmar/Northern_Fulmar_0041_44013.jpg,44
3365,058.Pigeon_Guillemot/Pigeon_Guillemot_0058_40184.jpg,57
11787,200.Common_Yellowthroat/Common_Yellowthroat_0049_190708.jpg,199
8704,149.Brown_Thrasher/Brown_Thrasher_0034_155139.jpg,148
6876,118.House_Sparrow/House_Sparrow_0067_112913.jpg,117
8782,150.Sage_Thrasher/Sage_Thrasher_0096_155449.jpg,149
4729,081.Pied_Kingfisher/Pied_Kingfisher_0046_72156.jpg,80
